,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_Contrails,fscale_CO2,cc_co2_concentration_1750,seed
1394782,1.054250654,5.357917195,26.17170217,127.6787699,1.668570929,0.734716369,1.219385347,0.96560599,0.25806938,0.429059871,8.755375971,28.13151172,0.008671726,2.711352741,0.000613674,0.021630965,-0.004837946,-0.004030516,-3.61E-05,-1.80E-05,-0.000471258,-2.06E-06,-3.20E-05,-7.78E-06,0.00877536,0.063507719,8.32E-11,-0.277156279,0.000170381,0.001479836,-4.16E-05,0.00013111,-0.000107644,0.000957892,0.974281509,1.062387628,0.801267223,0.962059824,1.111434357,0.74779029,1.217376754,0,0.189007317,0,1.069461273,277.946156,557873781
1397463,5.068311496,3.514745754,5.925791559,253.1781092,1.810583547,3.258424885,0.574901259,0.726602119,0.900694354,0.632262558,8.921217551,29.66242179,0.007225306,1.792342305,-0.000676397,0.040140922,-0.002418159,-0.002008164,-7.27E-05,-2.68E-05,-0.000623046,-4.08E-06,-2.44E-05,-8.29E-06,0.07659465,5.21E-39,0.481309965,-0.957037524,0.000306683,0.001586892,-3.31E-05,0.000151357,-0.000513485,0.000349266,1.109566761,1.036753714,0.960382083,1.235045009,1.459962683,1.261930562,1.164482602,0,0.513046423,0,1.081747186,281.8045478,558943500
1398840,5.738696113,6.008710938,8.951273186,118.351514,1.282279213,1.441405661,0.758557122,1.326453875,0.621606343,0.624695002,7.75521024,36.94648889,-0.003666772,4.589526804,0.003234671,0.017763522,-0.002693217,-0.004374799,-5.06E-05,5.66E-07,-0.000520975,-1.09E-06,-2.26E-05,-7.97E-06,0.003895435,0.003825776,0.08347889,-2.139311975,0.000224465,0.001315444,7.34E-06,-2.07E-05,-0.000116427,0.000892359,1.311540107,0.949820697,1.174516588,1.301027339,1.110759902,1.005732244,0.67518666,0,1.421406349,0,0.997907456,280.503963,559492923
1400492,12.53143157,4.633596969,12.18529445,118.8652118,1.425661513,1.327212155,0.523392816,0.764207946,0.965402787,0.381072769,7.875647707,32.77478937,0.006882354,0.736574652,0.001432518,0.012776394,-0.002153329,-0.003950596,-5.49E-05,-2.36E-05,-0.000611596,-3.46E-06,-3.59E-05,-8.03E-06,0.018519713,0.000882704,4.38E-16,-0.841377465,0.00023345,0.001492057,-1.97E-05,0.000148394,-0.000198658,0.000803783,1.093495002,0.985717196,1.010829722,0.354557875,1.357828491,1.018609181,1.37663688,0,1.018687451,0,1.006504011,275.3202395,560152071
1400700,0.621391271,4.014004598,19.03035798,244.6830173,1.732478711,1.114155893,1.134392127,0.395917441,0.31012272,0.377097004,7.263949942,31.93935361,0.007237554,1.507587596,-0.00054778,0.015404393,-0.005672383,-0.004577101,-4.73E-05,-2.13E-05,-0.000549403,-1.84E-06,-1.93E-05,-7.48E-06,4.51E-07,4.23E-06,6.34E-06,-773.5767956,0.000225951,0.001379965,-9.93E-05,0.000119165,-0.000298165,0.000939872,0.91114854,0.869250078,0.716181521,0.467770628,0.81652287,0.995097411,1.423224205,0,0.789782923,0,0.960736627,277.7983174,560235063
1400769,21.43549864,3.67631653,14.06424518,146.3909597,1.297392286,4.873221782,1.253813136,1.142630146,1.330365119,0.672833485,9.999400377,32.45698659,0.003094535,3.068590264,0.001940375,0.017732601,-0.004066444,-0.003799394,-4.98E-05,-4.60E-05,-0.000558343,-3.05E-06,-4.44E-05,-6.49E-06,0.064415349,1.11E-43,0.574054806,-0.921940177,0.000185347,0.00136556,-4.72E-05,8.83E-05,-0.000343858,0.000849588,1.000250449,0.933635484,1.279237223,1.883424405,1.172376696,0.719050832,0.995382817,0,0.486050678,0,1.160239274,279.2575255,560262594
1401069,7.360499373,4.439199243,15.74694346,85.42029782,1.260832674,2.68344406,1.074377528,1.234497016,1.251292497,0.606510988,7.488435762,29.83905142,0.007457953,5.50467634,-0.001635351,0.01523971,-0.005083352,-0.003010179,-8.41E-05,-1.85E-05,-0.000583662,-3.48E-06,-5.14E-05,-5.78E-06,0.005651041,0.052947836,0.002568813,-1.596133828,0.000147649,0.001404852,-5.08E-05,5.72E-05,1.62E-05,0.001105912,1.017088106,1.118799844,1.110872116,1.391856426,0.500668442,1.167557904,1.099878546,0,1.31285587,0,0.978254083,276.8676421,560382294
1402659,16.94469849,2.456617392,19.97691753,56.49659499,1.166972783,3.452627116,1.06578476,1.219846006,1.670262135,0.18854071,6.166951833,33.24309233,0.003521321,2.854002659,0.00153484,0.02411358,-0.001781755,-0.002818175,-9.71E-05,1.42E-05,-0.000532354,-2.96E-06,-3.21E-05,-7.55E-06,0.020085831,8.106564861,2.65E-17,-0.895450419,0.000271162,0.001239833,8.82E-06,0.000109885,-2.24E-06,0.002042387,0.794085341,0.937427588,0.956042937,1.185298227,1.370214374,1.091488772,0.914129171,0,1.936694286,0,0.883244987,278.6549558,561016704
1402769,2.619382314,2.483167455,8.278899238,73.63241749,1.005267637,4.368720033,1.044166532,1.378225327,0.310810856,0.527904992,7.005816855,38.79739739,-0.002234246,-0.147392703,0.004230717,0.022133596,-0.002402711,-0.003198869,-9.23E-05,-6.81E-06,-0.000550681,-6.77E-08,-1.67E-05,-7.94E-06,0.000297439,0.2172857,6.26E-27,-1.698088965,0.000226377,0.001656029,-4.90E-05,7.36E-05,8.68E-05,0.001074631,0.889687337,1.072269331,1.153022269,2.348526352,1.561150185,0.873597454,0.912248097,0,2.418923619,0,0.941643726,279.4647392,561060594
1403711,1.89290901,2.681472713,10.8688603,68.64761158,0.687448774,2.864418441,1.275786774,1.661547314,0.575559459,0.304879419,6.89299885,27.1160171,0.007439559,7.276750081,-0.002497837,0.000815292,-0.007299041,-0.001129701,-7.09E-05,-4.37E-05,-0.000582644,-1.99E-06,-6.81E-05,-7.17E-06,0.015743539,6415.842516,3.88E-13,-0.458866174,0.000232126,0.001352044,-0.000150424,1.47E-05,0.00011991,-0.000370066,0.952532128,1.045877483,0.876039488,0.892911549,1.116142478,0.897015089,1.168110413,0,0.893832018,0,0.933854942,278.7543457,561436452
1405833,9.371069622,3.946589084,19.46516018,34.17378974,1.374791695,3.056992,1.462680191,1.232088513,0.685150613,0.469743786,8.477975117,34.47925693,0.000391504,2.435707801,0.002706839,0.017269015,-0.004630602,-0.004597787,-7.23E-05,-4.23E-05,-0.000546761,-2.58E-06,-3.25E-05,-6.39E-06,0.060776012,112.2661226,5.97E-16,-0.345667511,0.00030464,0.001325236,-5.94E-05,8.41E-05,-3.99E-05,0.000189567,1.013798784,0.970161759,0.932023432,1.19560189,1.02163029,0.706789556,1.03707658,0,1.104497934,0,1.050008441,280.9027334,562283130
1406689,6.897654593,3.554307322,9.898659201,44.65000797,0.916953806,3.790609175,1.117009963,1.651809984,1.415114108,0.466764966,7.694086612,31.37178495,0.007409781,1.870122235,0.00160584,0.013979025,-0.005618607,-0.002761143,-5.22E-05,-1.75E-05,-0.000546548,-1.71E-06,-2.69E-05,-6.96E-06,0.000634063,0.823617461,3.33E-27,-1.084357456,0.000286734,0.000982342,9.13E-05,4.15E-05,-0.000245306,0.00039626,1.279578478,0.921301723,1.08761676,0.486636633,1.175438242,1.08575559,1.077202272,0,-0.37404269,0,0.993257796,273.5671749,562624674
1408210,6.75303802,4.27742208,14.70353816,134.1581127,1.691818751,1.929154534,1.319286857,0.990871716,1.43596979,0.586875118,7.414653987,31.85974229,0.005917177,5.596735636,-0.001689016,0.026103314,-0.006328542,-0.003471978,-6.89E-05,-3.69E-05,-0.000553301,-2.99E-06,-3.08E-05,-8.10E-06,0.025745898,11.58384337,3.52E-17,-0.70001533,0.00022107,0.001669229,4.06E-05,0.000107837,0.000323379,0.001048724,1.150886691,1.033565307,1.126175951,0.783458462,1.175359956,0.902504014,0.896717019,0,0.56366738,0,0.972479815,276.2155751,563231553
1408904,5.064025351,5.168601163,19.04358125,112.2913911,1.320962589,2.117821026,1.188386606,1.452499217,0.830418834,0.539860559,8.825820184,30.12629731,0.005859582,1.763145098,0.003123017,0.01828011,-0.003201373,-0.001059703,-6.39E-05,-4.18E-05,-0.000574434,1.74E-07,-8.56E-06,-7.65E-06,0.000884463,0.009212651,5.30E-28,-7.162979805,0.000177435,0.000972694,-0.000111994,6.61E-05,0.000216431,0.000507048,0.979729467,0.879373874,1.132567375,0.632748601,1.161196822,1.14004971,0.915095975,0,1.977800139,0,1.074712711,277.8353213,563508459
1409482,1.857364867,4.053825507,20.36236096,64.61027196,1.179781416,3.18276512,1.141841143,1.199885993,0.615141228,0.376533018,7.239480247,39.03117088,-0.003254189,1.822986888,0.003450019,0.022257534,-0.005519193,-0.002556911,-7.25E-05,-1.39E-05,-0.000531386,-1.26E-06,-4.47E-05,-7.89E-06,0.01010741,44.3321779,5.12E-16,-0.535957513,0.000123623,0.000968616,-4.07E-05,2.01E-05,0.000296961,0.000562943,1.086339062,1.12209519,0.909066585,-0.011534855,1.557445219,1.127926832,0.86070705,0,0.436529415,0,0.959170911,277.9443312,563739081
1409520,6.594105796,3.541879731,23.92755246,108.1253379,0.929389526,6.832438049,1.244613157,1.177407237,0.924880446,0.54624488,8.067225588,31.80170746,0.00582678,1.431220526,0.000723038,0.016925528,-0.002542557,-0.002707502,-4.38E-05,-6.71E-06,-0.00051483,-3.37E-06,-4.26E-05,-6.14E-06,0.059269051,7.94E-45,0.944996689,-1.646954012,0.000203948,0.001510394,1.51E-07,0.000131542,0.000113904,0.000970811,1.135915426,0.951543738,0.991575832,1.679320235,0.755900397,0.897529375,1.497957202,0,1.41686759,0,1.01983846,279.8716074,563754243
1409967,5.825730542,3.917051661,16.81903348,75.62521705,1.097947251,3.031945621,1.881179805,1.547819542,0.856874549,0.757716926,7.252938505,36.30254228,-0.000934431,2.261132994,0.00232337,0.032075532,-0.001687259,-0.001799302,-5.65E-05,-2.75E-05,-0.000534086,-2.04E-06,-4.79E-05,-7.52E-06,0.082477114,6.88E-38,0.639358133,-1.224105498,0.000174722,0.001203179,6.30E-06,0.000106101,0.000256554,0.001141248,1.086002667,1.029843456,1.021832904,0.859130561,0.681015156,0.908907322,1.193871766,0,1.609150644,0,0.96012297,279.565269,563932596
1410299,7.97766098,4.325485134,19.29862767,79.66957643,1.051622605,3.246404363,0.789158348,1.306008917,1.192301929,0.617109201,8.494222681,31.11916561,0.005058169,4.813568427,-0.000232295,0.001706709,-0.004249073,-0.001518764,-3.79E-05,-3.41E-05,-0.000512569,-1.97E-06,-1.22E-05,-7.68E-06,0.002677577,3.86E-15,0.00012492,-4.299951583,0.00022282,0.001691116,7.43E-06,0.00014179,0.000433604,0.001094076,0.955501482,1.06792224,0.777271024,0.900725186,0.947367848,1.046030119,0.609117319,0,0.811411324,0,1.051186968,277.2757305,564065064
1411331,4.903017491,3.164982632,9.20023394,52.34290597,0.726345358,4.306508472,1.013056763,1.241086466,0.60427893,0.537344634,7.133212141,33.21343111,0.002037868,2.418871419,0.003398624,0.011739492,-0.004203185,-0.003541662,-8.04E-05,-3.95E-05,-0.000525073,-1.70E-06,-2.39E-05,-5.50E-06,0.009381896,443.3977146,0.003679176,-0.804536561,0.000235892,0.000858811,-1.13E-05,0.000129127,0.000240055,0.001081007,0.816236395,0.967767179,0.94784561,0.353350904,1.185843863,1.22124588,1.364078516,0,1.48560222,0,0.950767497,279.2719771,564476832
1411695,8.663696413,4.561471021,30.7566602,90.1944104,1.172282811,1.703289792,1.494822816,1.216700104,1.049793243,0.344902521,6.192944488,31.35388254,0.005588117,2.8381859,0.000241896,0.007205049,-0.004439729,-0.005271977,-5.74E-05,-4.20E-06,-0.000528604,-1.75E-06,-4.80E-05,-8.93E-06,0.002800197,0.000260454,0.005517485,-0.839241652,0.000212676,0.000476396,-6.95E-05,0.000126375,-4.72E-05,0.001109014,0.800753147,1.001859847,1.132317658,0.450225669,0.101080244,0.743946482,0.924967495,0,1.27138629,0,0.88497806,279.3173145,564622068
1413531,4.963473756,4.306355231,14.34586938,101.2130693,1.426854567,1.472152119,0.922941252,1.160482973,0.822141361,0.429062062,8.322663811,35.56589563,0.001945598,3.261701441,0.000613638,0.015069365,-0.004320017,-0.001534432,-7.52E-05,-1.49E-05,-0.000526422,-1.67E-06,-4.05E-05,-7.65E-06,0.005567788,1.493929441,0.024059706,-1.047681128,0.000237035,0.001687535,-0.000116486,0.000174612,0.000488961,0.001169162,0.98662218,1.03850521,0.829785169,1.480176554,0.950462508,1.150226642,1.297553154,0,0.225219854,0,1.038092933,276.6883351,565354632
1413656,3.494373017,2.954498266,18.91120518,75.1001486,1.308012274,2.080912899,0.861408505,0.819992376,0.676948914,0.312959503,7.891533744,32.87247112,0.002593941,2.840451895,0.001693425,0.022472217,-0.007666974,-0.004042257,-8.50E-05,-3.91E-06,-0.000565008,-2.18E-06,-2.45E-06,-6.75E-06,0.007997984,0.002143631,1.85E-18,-0.953724551,0.000215952,0.00096726,-0.000101591,0.000140967,4.23E-05,0.001804595,0.98599206,1.062527499,1.10398996,1.026654052,1.333291365,0.915766201,1.088507547,0,2.112187257,0,1.00767382,279.4111838,565404507
1415291,9.824925349,3.867276686,13.54776843,92.01726905,1.034204681,2.137166736,0.646388986,0.66416904,0.716976663,0.391304196,7.474721131,33.36664848,0.003623918,2.653597861,0.001903322,0.021328945,-0.002761769,-0.001730612,-4.52E-05,-4.05E-05,-0.000575099,-2.08E-06,-1.76E-05,-1.00E-05,0.008193108,125.4953399,8.41E-19,-1.246427144,0.000276926,0.00160724,5.54E-06,0.000118384,-0.000107186,0.000550582,0.985153037,0.890311863,0.982180695,2.25529246,0.837260271,0.844009991,0.714650844,0,-0.307959211,0,0.977212071,278.1310604,566056872
1416336,12.29435375,2.611340553,19.061855,67.96019681,1.296002434,2.835764215,0.718776262,1.0358807,1.471685589,0.177829599,8.400127934,31.74999385,0.004485473,3.025125422,0.002387543,0.017257258,-0.001012691,-0.002623439,-8.88E-05,-4.59E-06,-0.000527986,-1.97E-06,-4.09E-05,-6.09E-06,0.0448001,268.8223234,4.42E-18,-1.01768616,0.000256797,0.001135728,-2.92E-05,0.000231226,-1.08E-05,0.002196222,1.057497678,1.045480848,0.970690929,0.377220748,1.084567099,0.798764861,1.199605451,0,0.911480149,0,1.044430928,276.3011291,566473827
1416842,9.056867889,4.000419524,16.79504529,112.2460007,1.680985512,1.82514156,1.043306613,0.972235804,1.479842222,0.434918751,7.111859709,30.01444098,0.007813242,4.379187984,-0.00109367,0.044813698,-0.007488486,-0.002018994,-6.20E-05,-1.36E-05,-0.000486331,-1.81E-06,-5.79E-05,-6.58E-06,0.004375572,1.34E-16,0.039969861,-2.402337505,0.000209383,0.000538158,-5.33E-06,0.000193555,-0.000116483,0.002723923,1.05564793,0.961762992,0.944555995,1.042318704,0.619765627,1.196122064,1.14304869,0,1.753210106,0,0.949265542,276.8552119,566675721
1417740,8.569075361,4.668821445,11.34138946,65.13203653,1.128165607,3.466233683,1.445041967,1.433088795,1.159242972,0.405255846,8.145424341,27.95938106,0.013599802,1.913080489,-0.001657668,0.021456303,-0.00396705,-0.002035626,-5.30E-05,-4.53E-05,-0.000550062,-3.55E-07,-2.22E-05,-6.86E-06,0.006978051,1.41640176,0.006722534,-0.870816247,0.000192392,0.001926944,-0.000216112,0.000140156,0.000128514,0.001095282,0.968344702,0.77352865,1.034958906,1.070194909,0.662284884,1.010330482,1.117437479,0,1.925213636,0,1.025040216,273.2467539,567034023
1417962,10.16511958,3.375335802,19.32841059,59.50089603,0.633265283,4.114853145,1.38324081,1.365146755,1.253590569,0.496699782,6.762896541,36.08382434,0.000618661,-0.296520894,0.003874842,0.018593336,-0.004270235,-0.003196497,-6.80E-05,1.74E-06,-0.000589021,-2.23E-06,-3.75E-06,-7.24E-06,6.12E-07,4.61E-90,5.75E-06,-7738.910135,0.000278036,0.001504296,-4.83E-05,-8.45E-05,-0.000128256,0.001076176,1.052533958,0.924986585,1.197221284,1.408751236,1.031952918,0.987408933,0.567931511,0,2.331465812,0,0.924457472,279.4721959,567122601
1418297,13.69067483,3.14804553,22.31537637,65.7652011,1.8628151,2.484851033,1.040832587,1.173975258,2.057337872,0.48667396,9.722753583,29.59348137,0.005089638,4.762291757,0.000280521,0.011427521,-0.004618072,-0.000660318,-6.70E-05,-2.07E-05,-0.000533437,-1.69E-06,-3.45E-05,-7.41E-06,1.21E-06,3.82E-06,1.01E-06,-4121.476666,0.00019978,0.00091331,-2.69E-05,-6.79E-05,-0.00014313,0.001213495,0.882161769,1.170390199,0.92102579,1.646250821,0.873376413,0.739706367,1.364693075,0,1.414136164,0,1.139539187,281.0443504,567256266
1420243,6.039328229,4.466885886,18.80487263,46.16488347,1.302653725,3.234071628,1.253156211,1.604111587,1.172982319,0.408889675,8.952689362,30.49918484,0.005127794,3.849333774,-0.000602557,0.023218032,-0.00413589,-0.003950522,-6.20E-05,-4.09E-06,-0.000489119,-2.75E-06,-2.95E-05,-6.15E-06,0.008906427,5.118113998,3.72E-12,-0.471496832,0.000263667,0.001219492,-0.000113837,0.000170972,9.08E-06,0.001191308,1.018634034,0.934472025,1.062114489,1.052020057,0.972315762,0.946649811,0.699049156,0,1.353886503,0,1.083807362,281.0614392,568032720
1422644,18.37650148,2.760442295,33.99239562,49.39674959,0.762770576,1.389450554,1.043489135,0.662488394,1.27639815,0.243687789,8.553369223,30.42201288,0.007107358,1.352636093,-2.31E-05,0.045505598,-0.00409801,-0.003965702,-7.03E-05,-1.00E-05,-0.000540347,-2.93E-06,-4.85E-06,-7.73E-06,0.019907646,20734.58873,2.92E-17,-1.124220228,0.00022092,0.001761895,-2.05E-05,0.00016308,-8.45E-05,0.000754572,0.905594112,0.98196374,1.093258604,2.729772676,1.251576295,0.94331514,1.204965482,0,0.596710347,0,1.055344116,280.9655759,568990719
1423228,7.162415828,2.155048017,7.716599314,90.31570902,1.804340382,5.870259952,0.689925289,1.179599004,1.060400645,0.687552598,8.312935566,29.58838497,0.006521062,5.641662923,-0.001082067,0.020537757,-0.004836781,-0.001233436,-2.52E-05,-1.27E-05,-0.000548143,-3.22E-06,-5.13E-05,-7.94E-06,5.15E-07,2.57E-86,2.51E-07,-12847.53486,0.000279662,0.001328189,6.31E-05,4.61E-05,-0.000134429,0.00136415,0.97616185,0.962138161,0.91604748,1.286984664,0.954441467,0.980096662,1.08842227,0,1.537630242,0,1.037083739,276.1163431,569223735
1423501,5.00808991,4.394526311,30.68135604,55.50819594,1.209866874,1.013190956,1.922108848,1.1965492,1.217217637,0.561786653,7.265780839,31.03246028,0.006838152,1.700407617,0.000231073,0.016073786,-0.002016685,-0.000108971,-3.96E-05,-4.22E-05,-0.000532064,-2.66E-06,-3.73E-05,-7.63E-06,0.007885319,537.4248105,1.56E-11,-0.703504226,0.000227058,0.001248908,-8.23E-05,5.10E-05,-5.06E-05,0.00032078,1.096768168,1.044316713,1.022785467,0.806252053,1.289028863,0.960389372,1.269256162,0,1.170198159,0,0.960851262,278.5464176,569332662
1426119,4.897212481,3.367715968,14.01418687,112.8338394,1.31029895,2.553657177,0.860902757,1.514213952,0.857411822,0.477479529,7.037299884,35.98344244,-0.000566659,3.550651157,0.001681628,0.012139478,-0.004155123,-0.003053366,-4.14E-05,1.28E-06,-0.0005351,-2.19E-06,-2.14E-05,-7.35E-06,2.79E-07,1.89E-09,8.77E-07,-11946.90532,0.000217288,0.001230615,-7.11E-05,0.000226467,-3.99E-05,0.001047886,1.09261481,1.216147639,1.058359767,1.012985499,1.223815104,1.243784584,0.895995214,0,0.586753529,0,0.943758056,278.3759298,570377244
1427219,2.22738591,4.167992405,19.11729593,114.4459262,1.401473877,1.75221773,1.040241894,1.114668682,0.393678387,0.413422757,6.460471124,31.13497882,0.003702138,1.777651777,0.002105582,0.021210447,-0.001994424,-0.002597563,-5.01E-05,4.26E-06,-0.000551139,-2.12E-06,-2.47E-05,-6.93E-06,0.043547084,1.09E-40,13.66607833,-1.073081445,0.000199639,0.001304344,-1.79E-05,3.01E-05,4.56E-05,0.001231949,1.047453922,1.001184785,0.811164836,1.406148142,1.109911453,0.897450153,1.237962397,0,0.588113389,0,0.902423843,282.9063235,570816144
1427314,8.597202534,3.034988505,9.896635211,82.72875662,1.05887918,4.016552848,1.130587693,1.160616051,0.815671245,0.615890625,8.077265054,35.26650018,0.00088291,1.077240281,0.003354517,0.023065306,-0.004038473,-0.004118695,-6.66E-05,-1.30E-05,-0.000568336,-2.85E-06,-1.04E-05,-7.87E-06,0.00593354,174.3754828,5.97E-19,-0.837474659,0.000261832,0.001211677,-2.09E-05,4.96E-05,0.000219194,0.001198564,1.178080356,0.804426798,0.800750329,1.676516434,0.569590989,0.998610338,0.836357856,0,1.20885324,0,1.020553713,278.5430354,570854049
1427794,3.220563137,4.895641422,10.74819774,87.5824948,0.947680596,1.755511658,0.9854295,1.581162773,0.58092875,0.489331615,7.620025241,31.04615477,0.006912538,0.82693155,0.000790532,0.008080879,-0.002728089,-0.004350329,-5.70E-05,-3.96E-05,-0.000519186,-1.40E-06,-4.32E-05,-6.65E-06,0.002819615,6.84E-06,0.151233788,-1.266215967,0.000173597,0.001802545,-0.000186438,0.000201411,-0.000429179,0.000190599,0.984593349,0.893293158,1.035654929,1.041323721,0.630725957,0.75612363,1.088466826,0,1.516389831,0,0.987443934,279.3959682,571045569
1431319,17.20102751,3.735215623,8.170721051,108.8696334,1.076681298,4.47656194,1.049216081,1.124551151,0.855573075,0.572163088,8.301755145,38.12118992,-0.000660192,0.142485151,0.004106469,0.012557152,-0.00247173,-0.00395117,-7.06E-05,-1.30E-05,-0.000464921,-2.67E-06,-9.17E-06,-8.54E-06,0.001277181,0.001869407,3.55E-26,-5.459832186,0.000320588,0.000803061,-5.78E-05,0.00011495,-0.000347689,0.001276561,0.938535417,1.025718752,0.935278853,0.998291995,1.22054516,0.846531989,1.109249811,0,0.708298761,0,1.036218281,276.207449,572452044
1432546,13.3157011,2.520571607,21.83509565,45.70818087,0.816788006,1.81970688,0.532975663,1.232467825,0.976837746,0.257527085,7.025688831,29.578362,0.005276581,2.45050895,0.002381645,0.002764093,-0.002102467,-0.002767077,-4.61E-05,8.63E-06,-0.000591573,-3.07E-06,-2.76E-05,-8.06E-06,0.006566788,5.84E-06,0.02067994,-2.269937276,0.000241126,0.000928422,1.32E-05,0.000162315,-0.000140494,0.001716518,0.950236744,1.013275036,1.088888807,0.989242125,0.508661881,1.232393817,0.502085822,0,1.400077963,0,0.942936467,280.8645701,572941617
1432889,1.726327078,3.113433425,14.73099059,79.74201724,1.373398244,2.987962324,1.289880706,1.284318955,0.756608466,0.280986308,6.630553071,34.27230736,0.002728098,3.063927586,0.001326188,0.027970253,-0.003752369,-0.003577719,-4.77E-05,-1.58E-05,-0.00051753,-2.36E-06,-4.51E-05,-7.40E-06,0.007702999,3.17E-15,0.001801923,-0.856220238,0.000219195,0.001092184,-1.80E-05,5.94E-05,0.000222276,0.001185666,1.143173598,1.124615273,1.025951938,0.034272699,1.50372019,1.172405964,1.379791137,0,0.439104367,0,0.915386087,277.070492,573078474
